agent_date,agent_action_pv_to_house,agent_action_pv_to_batt,agent_action_batt_to_house,agent_action_grid_to_batt,agent_soc_kWh,agent_house_consumed_kWh,agent_pv_to_house_kWh,agent_pv_to_batt_kWh,agent_pv_to_grid_kWh,agent_batt_to_house_kWh,agent_batt_to_grid_kWh,agent_grid_to_batt_kWh,agent_grid_to_house_kWh,agent_step_cost_€,random_date,random_action_pv_to_house,random_action_pv_to_batt,random_action_batt_to_house,random_action_grid_to_batt,random_soc_kWh,random_house_consumed_kWh,random_pv_to_house_kWh,random_pv_to_batt_kWh,random_pv_to_grid_kWh,random_batt_to_house_kWh,random_batt_to_grid_kWh,random_grid_to_batt_kWh,random_grid_to_house_kWh,random_step_cost_€,rule_date,rule_action_pv_to_house,rule_action_pv_to_batt,rule_action_batt_to_house,rule_action_grid_to_batt,rule_soc_kWh,rule_house_consumed_kWh,rule_pv_to_house_kWh,rule_pv_to_batt_kWh,rule_pv_to_grid_kWh,rule_batt_to_house_kWh,rule_batt_to_grid_kWh,rule_grid_to_batt_kWh,rule_grid_to_house_kWh,rule_step_cost_€
2023-03-24 07:00:00,0.056476265,0.13440126,0.99996865,0.00015163422,0.46446236607390645,1.0146046618653983,0.0377182384711504,0.0897612267100811,0.5403805348187685,0.0,0.0,0.0007581710815429688,0.9768864233942479,36.85698758849042,2023-03-24 07:00:00,0.04489376,0.01657228,0.097686544,0.9683402,4.6101306005022025,1.0146046618653983,0.02998274670995772,0.011067962824366987,0.6268092904656754,0.4536796500642015,4.190559271749465,4.841701090335846,0.5309422650912391,46.804112319834815,2023-03-24 07:00:00,1.0,0.0,1.0,1.0,4.75,5.18036,0.66786,0.0,0.0,4.5125,0.0,5.0,0.0,421.45000000000005
2023-03-24 08:00:00,0.0032184422,0.08971152,0.9999758,0.00033265352,0.6270581365731358,0.5976685854711999,0.006080538482666016,0.16949017501831054,1.7137092864990233,0.0,0.0,0.0016632676124572754,0.591588046988534,-92.88596587034687,2023-03-24 08:00:00,0.76761967,0.871036,0.6322222,0.50158477,3.9458769863929746,4.219143947213736,1.4502484890747072,1.6456308810424805,0.0,2.768895458139029,1.6107286123380635,2.5079238414764404,0.0,74.37748449557145,2023-03-24 08:00:00,0.31634727,0.6836527,0.0,1.0,5.977030802597046,0.5976685854711999,0.5976685725402833,1.2916113711547852,5.630493160602157e-08,0.0,4.5125,5.0,1.2930916670761405e-08,40.41374640429416
2023-03-24 09:00:00,0.0004975796,0.15130338,0.9982206,0.002058059,1.082589109283328,0.3958000364231956,0.0015430738735198975,0.46921599217772486,2.630400933948755,0.0,0.0,0.010290294885635376,0.39425696254967574,-141.49751821595962,2023-03-24 09:00:00,0.50620866,0.16413179,0.679641,0.9600736,5.043898549783169,4.117524865786338,1.569834042520523,0.5089989431154728,1.0223270143640044,2.547690823265815,1.2008923138075107,4.800367951393127,0.0,163.82933797819788,2023-03-24 09:00:00,0.12762967,0.8723703,0.0,1.0,7.368943433587624,0.3958000364231956,0.3958000197279453,2.705359887850285,9.242176979284977e-08,0.0,4.75,4.022969197402954,1.6695250293352615e-08,-46.21735293502903
2023-03-24 10:00:00,0.0030983686,0.6154398,0.5800721,0.036952913,2.5636018994837997,0.6092360429566986,0.012655286729335786,2.5137637512087823,1.558080962061882,0.5965807562273628,0.43187889759179876,0.184764564037323,0.0,-80.87274924361283,2023-03-24 10:00:00,0.6937543,0.73794657,0.7632926,0.18536355,3.787811019943593,6.45927940171957,2.833639501154423,3.0141427648365497,0.0,3.6256399005651474,1.1243600994348526,0.9268177300691605,0.0,-8.849898147583005,2023-03-24 10:00:00,0.09174581,0.9082542,0.0,0.0,5.893219523474945,0.3747357603439333,0.3747357557192445,3.7097643051445486,0.0,0.0,4.75,0.0,4.624688798582355e-09,-212.79999979281394
2023-03-24 11:00:00,0.016209513,0.80229145,0.11292681,0.1424391,3.845625718352914,0.383024760185076,0.067397209700346,3.335831586120129,0.7546512041795257,0.2750244177740452,2.160397386735564,0.712195485830307,0.040603132710684775,-69.7541841087884,2023-03-24 11:00:00,0.23915417,0.7583088,0.37023556,0.8556434,7.059615363934398,2.3266375866330247,0.9943743608325721,3.152957109253407,0.01054852991402111,1.3322632258004523,2.266157243145961,4.2782169580459595,0.0,64.56875082764762,2023-03-24 11:00:00,0.09212021,0.90787977,0.0,1.0,8.38077335657524,0.38302476979941136,0.38302476979941136,3.774855137264729,9.293585989667008e-08,0.0,4.75,4.106780476525055,0.0,-20.750264825412586
2023-03-24 12:00:00,0.044503003,0.8688557,0.0135781765,0.42701903,5.779198332298994,0.7505995181892811,0.2022314379233122,3.948271516299248,0.39371704577744016,0.04960575551310085,3.6037386769221675,2.1350951492786407,0.498762324752868,-39.926156721001945,2023-03-24 12:00:00,0.73702925,0.84919214,0.8336614,0.33023092,7.294182362935901,7.30911462138772,3.3492230785954,3.8589159177303314,0.0,3.9598915427923203,0.7901084572076797,1.6511546075344086,0.0,25.21143128156662,2023-03-24 12:00:00,0.16517675,0.83482325,0.0,0.0,6.984712843561043,0.7505995181892811,0.7505994873833657,3.7936205126166347,0.0,0.0,4.75,0.0,3.0805915374187975e-08,-139.07999909800282
2023-03-24 13:00:00,0.034682453,0.90611726,0.003006965,0.8466828,8.895805012629388,0.4902416311720771,0.1654665134847164,4.3229948379099365,0.2824386486053463,0.014283083379268646,4.735716916620731,4.220801667701006,0.310492034308092,-10.000142670476748,2023-03-24 13:00:00,0.06557668,0.808028,0.3975396,0.88373715,8.526978785730499,2.201172815320641,0.3128597826339304,3.855020702719688,0.6030195146463808,1.8883130326867104,2.8616869673132896,2.705817637064099,0.0,-15.587576874155033,2023-03-24 13:00:00,0.102756634,0.8972434,1.0,0.0,6.051338365598191,5.2402416268423195,0.49024162684231987,4.280658444249629,0.0,4.75,0.0,0.0,0.0,0.0
2023-03-24 14:00:00,0.020792514,0.8688755,0.0035285056,0.80353475,8.588014778741975,0.40694550764102544,0.09177233527064324,3.8349731874847417,0.48697447724461584,0.01676040142774582,4.733239598572254,1.1041949873706116,0.2984127709426364,-46.8038534525944,2023-03-24 14:00:00,0.8345047,0.8988925,0.009163619,0.42938554,8.695435845783765,3.7267973787628863,3.6832701884222034,3.9674599015760426,0.0,0.043527190340682864,4.706472809659317,1.473021214269501,0.0,-39.64211655947915,2023-03-24 14:00:00,0.092200115,0.9077999,0.0,0.0,4.8577742097257275,0.4069455076410255,0.40694549300372607,4.006774572765828,0.0,0.0,4.75,0.0,1.4637299428077455e-08,-58.23499982054671
2023-03-24 15:00:00,0.035592258,0.73715246,0.009522915,0.4389111,7.375166442096431,0.4631521502182273,0.12430524913787842,2.5744902138519286,0.793684537010193,0.045233845710754395,4.704766154289246,1.4119852212580248,0.2936130553695945,-42.55580409261782,2023-03-24 15:00:00,0.7412681,0.4754184,0.18081,0.43017614,6.512141546224047,3.4477115293860434,2.588864008140564,1.660389214668274,0.0,0.8588475212454796,3.8911524787545204,1.3045641542162354,0.0,-29.021521001319563,2023-03-24 15:00:00,0.13261412,0.86738586,0.0,1.0,7.627861394042968,0.46315216475486753,0.46315216475486753,3.029327783203125,5.204200759223454e-08,0.0,4.614885499239441,5.0,0.0,4.320984114622149
2023-03-24 16:00:00,0.014862925,0.32452887,0.14632362,0.028187394,3.2152047804797483,0.7290798385584354,0.03404263751149178,0.7433139117980004,1.513083450690508,0.6950372010469437,4.054962798953056,0.1409369707107544,0.0,-160.58816356362186,2023-03-24 16:00:00,0.22153711,0.60043734,0.5695779,0.49879262,5.187908906929543,3.2129123611116412,0.5074174655342103,1.3752657081770898,0.40775682628870014,2.7054948955774307,2.0445051044225693,2.4939630925655365,0.0,1.2339373792677577,2023-03-24 16:00:00,0.29125628,0.70874375,0.0,1.0,6.423561354997277,0.6671050311076642,0.6671050311076642,1.6233350371527673,0.0,0.0,4.75,2.3721386059570317,0.0,-70.36091864973145
2023-03-24 17:00:00,0.0031202734,0.64599913,0.9738435,0.0003836453,0.27570398382675654,2.975943523968673,0.0013925155913829801,0.28829649333715435,0.15659099107146257,2.97455100837729,0.07989353307847118,0.0019182264804840088,0.0,-18.425182681935276,2023-03-24 17:00:00,0.4010518,0.58020496,0.36117372,0.6271746,3.412975509897759,1.8945565586745738,0.17898139262795446,0.2589338711929321,0.008364736179113375,1.7155751660466194,3.0344248339533806,3.1358730792999268,0.0,7.311709645101843,2023-03-24 17:00:00,1.0,0.0,1.0,1.0,4.821178067749864,5.19628,0.4462799999999999,0.0,0.0,4.75,0.0,3.576438645002723,0.0,280.92925556496385
2023-03-24 18:00:00,0.06732115,0.99765885,0.99451494,0.0005995035,0.2785516255332232,1.2278765151206004,0.0,0.0,0.0,0.0,0.0,0.0029975175857543945,1.2278765151206004,124.07210249680055,2023-03-24 18:00:00,0.72653604,0.8490962,0.73497313,0.88307565,4.194609358906746,2.38302303693027,0.0,0.0,0.0,2.38302303693027,0.8593036974726005,4.415378272533417,0.0,358.4523171661303,2023-03-24 18:00:00,0.0,0.0,1.0,1.0,4.75,4.580119164362371,0.0,0.0,0.0,4.580119164362371,0.0,5.0,0.0,504.0
2023-03-24 19:00:00,0.3288625,0.9995973,0.9998484,8.8989735e-05,0.2789743267728091,1.2341472752191742,0.0,0.0,0.0,0.0,0.0,0.000444948673248291,1.2341472752191742,143.49665418301626,2023-03-24 19:00:00,0.5509114,0.6713895,0.23337932,0.90407056,4.294335141777992,1.2341472752191742,0.0,0.0,0.0,0.9299883231061116,3.054890567855297,4.520352780818939,0.30415895211306265,205.68306801686532,2023-03-24 19:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,581.15
2023-03-24 20:00:00,0.2661649,0.9983451,0.99980736,0.00021234155,0.27998294912111765,0.9372355648098284,0.0,0.0,0.0,0.0,0.0,0.0010617077350616455,0.9372355648098284,91.3526224549705,2023-03-24 20:00:00,0.301675,0.43059784,0.073107444,0.71274596,3.385543331503868,0.9372355648098284,0.0,0.0,0.0,0.2982504715797346,3.781367913109358,3.5637298226356506,0.6389850932300938,41.022344188361785,2023-03-24 20:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,486.8
2023-03-24 21:00:00,0.14229801,0.9859036,0.9996265,0.0004479587,0.28211075298321253,0.8541755981087175,0.0,0.0,0.0,0.0,0.0,0.002239793539047241,0.8541755981087175,70.72278304227241,2023-03-24 21:00:00,0.9885238,0.34133768,0.96815306,0.5563786,2.642798364162445,3.113837927685983,0.0,0.0,0.0,3.113837927685983,0.10242823724269184,2.781893014907837,0.0,221.2702013395877,2023-03-24 21:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,412.9
2023-03-24 22:00:00,0.15299627,0.9072727,0.99906844,0.000962168,0.28668105088007456,0.5136454518992861,0.0,0.0,0.0,0.0,0.0,0.004810839891433716,0.5136454518992861,39.50636943445285,2023-03-24 22:00:00,0.054087497,0.1477582,0.76366055,0.9985911,4.743307843804359,1.9172908099946073,0.0,0.0,0.0,1.9172908099946073,0.5933676359597154,4.9929556250572205,0.0,335.24860476922987,2023-03-24 22:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,381.0
2023-03-24 23:00:00,0.21826479,0.55871946,0.9893663,0.002195239,0.29710843644869334,0.3117092128811752,0.0,0.0,0.0,0.0,0.0,0.010976195335388184,0.3117092128811752,20.942282993254967,2023-03-24 23:00:00,0.9320021,0.9803841,0.8474092,0.05942315,0.2822599560022354,3.8185465193025867,0.0,0.0,0.0,3.8185465193025867,0.6875959323115546,0.2971157431602478,0.0,-25.342164275919814,2023-03-24 23:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,324.5
2023-03-25 00:00:00,0.77799475,0.46946117,0.7536935,0.014338493,0.3652162798477412,0.2468095896418195,0.0,0.0,0.0,0.0,0.0,0.07169246673583984,0.2468095896418195,11.33230316591712,2023-03-25 00:00:00,0.5458108,0.33094943,0.78925407,0.22665636,1.3588776774704456,0.2468095896418195,0.0,0.0,0.0,0.0,0.0,1.1332818120718002,0.2468095896418195,49.10365207297058,2023-03-25 00:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,177.89999999999998
2023-03-25 01:00:00,0.8568244,0.7423242,0.44607607,0.07109502,0.7029176228476763,0.1720315276689499,0.0,0.0,0.0,0.0,0.0,0.3554750978946686,0.1720315276689499,9.136414754761873,2023-03-25 01:00:00,0.15606977,0.0041928543,0.002451714,0.18397634,0.8738876022398472,0.1720315276689499,0.0,0.0,0.0,0.0031650003198355446,1.2877687932770878,0.9198816865682602,0.16886652734911436,-3.4470364345102347,2023-03-25 01:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,86.6
2023-03-25 02:00:00,0.90756226,0.8341066,0.20509449,0.14446369,1.389120141489625,0.1709547870855259,0.0,0.0,0.0,0.0,0.0,0.7223184406757355,0.1709547870855259,6.5476927594900465,2023-03-25 02:00:00,0.7853951,0.8331456,0.8215764,0.6052334,3.7487461157143116,0.1709547870855259,0.0,0.0,0.0,0.0,0.0,3.02616685628891,0.1709547870855259,23.434901645934612,2023-03-25 02:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,36.65
2023-03-25 03:00:00,0.84209335,0.87092745,0.058077246,0.09773561,0.46424416452646255,0.20524637539585,0.0,0.0,0.0,0.07664245850674441,1.2430216759083992,0.48867806792259216,0.1286039168891056,-0.8259763922476459,2023-03-25 03:00:00,0.98691255,0.6081526,0.8699739,0.9786392,4.648536130785942,3.0982457071201326,0.0,0.0,0.0,3.0982457071201326,0.4630631028084632,4.893195927143097,0.0,5.847775328121717,2023-03-25 03:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,6.6000000000000005
2023-03-25 04:00:00,0.7261412,0.72825307,0.09778568,0.09282398,0.9051580801606178,0.2465255786787647,0.0,0.0,0.0,0.0,0.0,0.46411991119384766,0.2465255786787647,2.5156850341490475,2023-03-25 04:00:00,0.35287514,0.9600401,0.010413937,0.80175734,3.8083473443984985,0.2465255786787647,0.0,0.0,0.0,0.04598908548299882,4.370120238763645,4.008786678314209,0.20053649319576589,-0.5692216180779948,2023-03-25 04:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,17.7
2023-03-25 05:00:00,0.3512409,0.41580823,0.2996639,0.10695523,1.4131954237818718,0.3684503628400468,0.0,0.0,0.0,0.0,0.0,0.5347761511802673,0.3684503628400468,4.552261630662383,2023-03-25 05:00:00,0.28537503,0.5475993,0.40656725,0.2757415,1.309772066771984,1.4709318260358888,0.0,0.0,0.0,1.4709318260358888,2.1469981511426846,1.3787074387073517,0.0,-3.8721851906740774,2023-03-25 05:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,25.2
2023-03-25 06:00:00,0.06642851,0.06587589,0.80782473,0.083054066,0.3945068120956421,1.0845335022433134,0.0,0.0,0.0,1.0845335022433134,0.25800215034946483,0.4152703285217285,0.0,1.937543955082289,2023-03-25 06:00:00,0.77668834,0.4070837,0.44460157,0.8507431,4.041029796004295,0.8502676343306306,0.0,0.0,0.0,0.5532103758919783,0.6910730875414065,4.2537155747413635,0.29705725843865227,47.551500866267666,2023-03-25 06:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,61.6
2023-03-25 07:00:00,0.0044341683,0.028232694,0.9993963,0.019968092,0.5019879699766636,0.9735489739563172,0.0020884932875633237,0.013297598719596862,0.4556139079928398,0.0,0.0,0.09984046220779419,0.9714604806687539,20.028299244767027,2023-03-25 07:00:00,0.05264882,0.6006096,0.37299046,0.015002356,0.34000395633988045,1.456699875516175,0.0247975942119956,0.2828871218562126,0.16331528393179173,1.4319022813041795,2.407076024899901,0.07501177955418825,0.0,-81.17469608739721,2023-03-25 07:00:00,1.0,0.0,1.0,1.0,4.75,4.9835,0.471,0.0,0.0,4.5125,0.0,5.0,0.0,162.65
2023-03-25 08:00:00,0.0077106953,0.03368646,0.9938393,0.022606969,0.6547456208619475,0.6303361398712025,0.010932686390876769,0.04776268284916877,1.3591646307599543,0.0,0.0,0.11303484439849854,0.6194034534803258,-15.937650645167132,2023-03-25 08:00:00,0.3989059,0.68163234,0.70747674,0.62641954,4.233633059436068,0.6303361398712025,0.5655927237707377,0.9664592295277118,0.0,0.0,0.0,3.1320977210998535,0.06474341610046486,81.29567011900409,2023-03-25 08:00:00,0.44456866,0.5554313,0.0,1.0,5.498147640436709,0.6303361398712025,0.6303361257058382,0.787523832038641,4.225552074910155e-08,0.0,4.5125,5.0,1.416536432596871e-08,12.397124285667303
2023-03-25 09:00:00,0.012467027,0.18477699,0.7438321,0.11409497,1.7381511613649427,0.4417973330472479,0.0384550425696373,0.5699520216876268,2.4761329357427355,0.0,0.0,0.5704748630523682,0.4033422904776106,-23.66147356985092,2023-03-25 09:00:00,0.23729552,0.20297773,0.5018432,0.69094145,3.8767601879293476,2.750336553908937,0.7319475333961845,0.6260929329201579,1.7264995336836577,2.0183890205127524,2.0035623859515117,3.4547072649002075,0.0,-4.336835812075648,2023-03-25 09:00:00,0.14322957,0.85677046,0.0,1.0,7.285512986777654,0.4417973500782251,0.4417973500782251,2.6427427418482305,0.0,0.0,4.75,4.501852359563291,0.0,-3.9083253368781783
2023-03-25 10:00:00,0.0979023,0.38210732,0.24302995,0.16113007,1.8710790402974486,0.6995140114044807,0.298212357673645,1.1639065310919285,1.5839011112344266,0.4013016537308356,1.24994194956586,0.8056503534317017,0.0,-18.395707855833066,2023-03-25 10:00:00,0.2235972,0.83684933,0.7666912,0.82226527,6.327366831745982,3.5047455928681157,0.681081539259553,2.5490598018193245,0.0,2.823664053608563,0.8592581249243172,4.111326336860657,0.0,29.496258682262603,2023-03-25 10:00:00,0.12733692,0.8726631,0.0,1.0,7.389517386536699,0.3878708095171371,0.38787080294966697,2.658149197050333,0.0,0.0,4.75,2.714487013222346,6.567470123286512e-09,-18.46210273050637
2023-03-25 11:00:00,0.38236794,0.5154616,0.026468873,0.13965157,1.7356159435132146,0.8843201613547801,0.8372710754960776,1.1287063173472882,0.22372260715663428,0.04704908585870247,1.7304760024238737,0.6982578337192535,0.0,-0.05023763103445018,2023-03-25 11:00:00,0.23060066,0.60962284,0.34064502,0.31688267,4.100706081917762,2.12301007681489,0.504946254426241,1.3348911242365837,0.3498626213371756,1.618063822388649,3.131936177611351,1.5844133496284485,0.0,-0.07589541797280312,2023-03-25 11:00:00,0.18219201,0.817808,0.0,1.0,6.570692280697767,0.39894585013836625,0.39894585013836625,1.7907541172325612,3.262907277701288e-08,0.0,4.75,2.610482613463301,0.0,-0.0855806967666309
2023-03-25 12:00:00,0.6221261,0.6699229,0.0032424033,0.39135352,3.4155271966259484,1.5269670948784377,1.5216209064102173,1.6385241970682145,0.0,0.005346188468220438,1.6434889578693332,1.956767588853836,0.0,-0.006265572619690053,2023-03-25 12:00:00,0.44753224,0.84815574,0.026653988,0.2573689,3.19323280526495,1.1984274087887394,1.0945922455072403,2.074453227596283,0.0,0.10383516328149911,3.791835614540375,1.2868444621562958,0.0,0.05009982304768158,2023-03-25 12:00:00,0.31132105,0.6886789,0.0,1.0,6.428713141868112,0.7614414795481088,0.7614414767575264,1.6843984503507614,7.289171222168989e-08,0.0,4.75,3.4293077193022334,2.7905824317997485e-09,0.026413847015977918
2023-03-25 13:00:00,0.3846199,0.5859765,0.0013151765,0.91435134,6.5018201035894165,1.4957233586283847,1.4914559386217594,2.2722644411301616,0.11401962024807943,0.004267420006625293,3.2404834167880257,4.571756720542908,0.0,-0.03651761050520408,2023-03-25 13:00:00,0.073024616,0.4727386,0.11389759,0.56623447,4.43111321676299,0.6286869234093246,0.2831704730728269,1.8331573547869922,1.7614121721401812,0.34551645033649775,2.6880547146652045,2.8311723470687866,0.0,0.048548836192097974,2023-03-25 13:00:00,0.13631842,0.86368155,0.0,1.0,8.003111543767094,0.5286073929626146,0.5286073721462489,3.3491325122880937,1.1556565748804815e-07,0.0,4.75,3.571286858131888,2.0816365742248877e-08,0.035361397098522124
2023-03-25 14:00:00,0.17422491,0.3459103,0.005473733,0.29939765,3.6173821526085153,0.4532386538155438,0.367638958171606,0.7299191831159592,1.012581858712435,0.026000231504440308,4.72399976849556,1.4969882369041443,0.05959946413949746,0.08359987852328707,2023-03-25 14:00:00,0.4215834,0.6456446,0.59814453,0.004312998,1.3147672229855578,3.407523856440601,0.8896000253820419,1.3624005071318148,0.0,2.517923831058559,1.6916337248662807,0.021564990747720003,0.0,0.03340137468237122,2023-03-25 14:00:00,0.21479079,0.7852092,0.0,1.0,6.474211809163432,0.4532386538155438,0.45323864029705524,1.656901296815872,6.288707266044469e-08,0.0,4.75,1.996888456232906,1.3518488550801067e-08,0.05506223186271356
2023-03-25 15:00:00,0.13424456,0.087693006,0.0017734468,0.08385837,0.5276784786431197,0.5283281735193036,0.2084388452768326,0.13615917624592783,1.2080819784772396,0.0060944730570170625,3.4304185719210722,0.4192918539047241,0.3137948551854539,0.03905413841308135,2023-03-25 15:00:00,0.7603944,0.9402417,0.12295138,0.62944996,4.376787077388048,1.3342189916508054,1.180649168293476,1.4598944741392137,0.0,0.1535698233573292,1.0954590384789507,3.1472498178482056,0.0,-0.02051790779369255,2023-03-25 15:00:00,0.34026855,0.65973145,0.0,1.0,5.796844823457377,0.5283281757903099,0.5283281757903099,1.02435182420969,0.0,0.0,4.75,3.5257881908365682,0.0,0.012242118091634314
2023-03-25 16:00:00,0.02425024,0.02914232,0.016822815,0.20094341,1.4916064233863358,0.6720462770964738,0.008274666597247125,0.00994394248366356,0.32300139091908936,0.0,0.0,1.0047170519828796,0.6637716104992267,2.4084222160978004,2023-03-25 16:00:00,0.2971235,0.58119804,0.6402777,0.6331609,3.195914797825515,2.763625615365029,0.10138447785973549,0.19831639407277107,0.04151912806749347,2.6622411375052932,1.4957065860133527,3.165804445743561,0.0,2.915155929676259,2023-03-25 16:00:00,1.0,0.0,1.0,1.0,4.7898422411728685,5.09122,0.34122,0.0,0.0,4.75,0.0,4.203155176542623,0.0,7.523647766011295
2023-03-25 17:00:00,0.021556497,0.044818074,0.064858526,0.014182419,0.07047036395892503,1.020031913051885,0.0015714686036109925,0.003267237558960915,0.06806129383742811,0.09190622428119119,1.3251198779358278,0.07091209292411804,0.9265542201670827,-12.013903109587197,2023-03-25 17:00:00,0.13327098,0.9399928,0.5952388,0.3639548,1.7938845587259529,1.816931333691322,0.009715454363822937,0.06852547405958176,0.0,1.807215879327499,1.2289031786067404,1.8197740614414215,0.0,17.938840002860914,2023-03-25 17:00:00,1.0,0.0,1.0,1.0,4.75,4.623250129114225,0.0729,0.0,0.0,4.550350129114225,0.0,5.0,0.0,151.8
2023-03-25 18:00:00,0.012215078,0.89421046,0.83376455,0.008120537,0.10904291377887132,1.3431863344255257,0.0,0.0,0.0,0.0,0.0,0.040602684020996094,1.3431863344255257,90.90110062175201,2023-03-25 18:00:00,0.5737894,0.8153401,0.4939205,0.18953493,0.9002909287810326,1.3431863344255257,0.0,0.0,0.0,0.8417345488795754,0.8624557819100798,0.9476746618747711,0.5014517855459503,38.53839601739405,2023-03-25 18:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,328.45
2023-03-25 19:00:00,0.012511551,0.8127942,0.99874544,0.001834929,0.11775882647857072,1.316906160587079,0.0,0.0,0.0,0.0,0.0,0.009174644947052002,1.316906160587079,111.88143756291464,2023-03-25 19:00:00,0.36829838,0.39323092,0.36175692,0.47769296,3.1693324968218803,1.316906160587079,0.0,0.0,0.0,0.0,0.0,2.3884648084640503,1.316906160587079,312.6221486588438,2023-03-25 19:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,421.85
2023-03-25 20:00:00,0.0086684525,0.9529035,0.9967484,0.014080584,0.18464160071238878,1.1177405753217506,0.0,0.0,0.0,0.0,0.0,0.07040292024612427,1.1177405753217506,91.48704915872636,2023-03-25 20:00:00,0.7558904,0.61905146,0.8769142,0.419319,1.9917652681469917,2.6402710469706303,0.0,0.0,0.0,2.6402710469706303,0.37059482501015584,2.0965950191020966,0.0,132.90201494507943,2023-03-25 20:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,385.0
2023-03-25 21:00:00,0.0076501966,0.5589113,0.99450815,0.01973182,0.2783677439533174,0.8115700773880244,0.0,0.0,0.0,0.0,0.0,0.09865909814834595,0.8115700773880244,62.81491540376493,2023-03-25 21:00:00,0.34436208,0.28504744,0.9857587,0.62990135,2.9920314103364944,1.8652299856653547,0.0,0.0,0.0,1.8652299856653547,0.02694701907428729,3.1495067477226257,0.0,215.48784687402184,2023-03-25 21:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,345.05
2023-03-25 22:00:00,0.029708266,0.434098,0.98686,0.0040059984,0.2973962362252176,0.5381714706217119,0.0,0.0,0.0,0.0,0.0,0.02002999186515808,0.5381714706217119,37.23203754787423,2023-03-25 22:00:00,0.9503017,0.19496614,0.17530781,0.16762628,0.7962248139083385,0.5381714706217119,0.0,0.0,0.0,0.4983001511687813,2.3441296886508884,0.838131383061409,0.0398713194529306,-97.79066997530781,2023-03-25 22:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,333.5
2023-03-25 23:00:00,0.026412815,0.3794458,0.9904019,0.02103895,0.39733124630078676,0.3384323530039339,0.0,0.0,0.0,0.0,0.0,0.10519474744796753,0.3384323530039339,29.860540131417483,2023-03-25 23:00:00,0.72850937,0.38788337,0.5294383,0.24280745,1.9495601914823055,0.3384323530039339,0.0,0.0,0.0,0.0,0.0,1.2140372395515442,0.3384323530039339,104.49672827490923,2023-03-25 23:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,336.55
2023-03-26 00:00:00,0.97939765,0.30651265,0.8795892,0.0030421913,0.4117816548191011,0.2268602646289134,0.0,0.0,0.0,0.0,0.0,0.015210956335067749,0.2268602646289134,15.453826746340557,2023-03-26 00:00:00,0.86906475,0.31317985,0.27448905,0.33625987,1.5972343906760216,0.5083762696385792,0.0,0.0,0.0,0.5083762696385792,1.343705912269611,1.6812993586063385,0.0,21.55196561413669,2023-03-26 00:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,319.20000000000005
2023-03-26 01:00:00,0.9749601,0.4784846,0.9668236,0.0013014376,0.4179634834967554,0.1794770190313199,0.0,0.0,0.0,0.0,0.0,0.006507188081741333,0.1794770190313199,11.87323178209783,2023-03-26 01:00:00,0.1194161,0.8974431,0.71454227,0.66171056,3.1431251615285873,1.0842269124289199,0.0,0.0,0.0,1.0842269124289199,0.4331457587133006,3.3085528016090393,0.0,183.56598561846397,2023-03-26 01:00:00,0.0,0.0,1.0,1.0,4.75,4.5125,0.0,0.0,0.0,4.5125,0.0,5.0,0.0,319.20000000000005
