datetime,step,charge_batt_frac,use_batt_frac,soc_kWh,soc_ratio,pv_production_kWh,consumption_kWh,pv_to_house_kWh,pv_to_batt_kWh,pv_to_grid_kWh,batt_to_house_kWh,grid_to_house_kWh,step_cost_eur,degradation_penalty,reward
2023-07-17 12:00:00,4737,0.29238951206207275,0.008795440196990967,6.883311514091561,0.6883311514091561,4.370100000000001,0.7180357918464387,0.7180357918464387,1.014434008249311,2.584238936312182,0.0,0.0,-0.10336955745248728,0.001014434008249311,0.10235512344423797
2023-07-17 13:00:00,4738,0.14197483658790588,0.006299257278442383,7.405025880845223,0.7405025880845223,4.40424,0.5361389277694676,0.5361389277694676,0.5217143667536617,3.3189280545950988,0.0,0.0,-0.13275712218380395,0.0005217143667536617,0.1322354078170503
2023-07-17 14:00:00,4739,0.8805474638938904,0.013321727514266968,10.0,1.0,4.0539000000000005,0.4104340755182394,0.4104340755182394,2.5949741191547773,0.9119142201083115,0.0,0.0,-0.03647656880433246,0.0025949741191547775,0.033881594685177686
2023-07-17 15:00:00,4740,0.2629860043525696,0.22246688604354858,10.0,1.0,3.43398,0.4226470841074936,0.4226470841074936,0.0,3.0113329158925066,0.0,0.0,-0.12045331663570026,0.0,0.12045331663570026
2023-07-17 16:00:00,4741,0.3599536716938019,0.5248066782951355,10.0,1.0,2.4868200000000003,0.5810790006049315,0.5810790006049315,0.0,1.9057409993950687,0.0,0.0,-0.07622963997580275,0.0,0.07622963997580275
2023-07-17 17:00:00,4742,0.5129814147949219,0.38352853059768677,10.0,1.0,1.33452,1.0386686545294663,1.0386686545294663,0.0,0.2958513454705336,0.0,0.0,-0.011834053818821345,0.0,0.011834053818821345
2023-07-17 18:00:00,4743,0.982057511806488,0.9185553789138794,9.158520997692289,0.9158520997692289,0.27984,1.1959295702365758,0.27984,0.0,0.0,0.8414790023077108,0.074610567928865,0.01566821926506165,0.0008414790023077108,-0.016509698267369362
2023-07-17 19:00:00,4744,0.49453598260879517,0.99973064661026,7.970362132997545,0.7970362132997545,0.07608,1.2645589855381327,0.07608,0.0,0.0,1.1881588646947434,0.00032012084338939317,6.722537711177256e-05,0.0011881588646947435,-0.001255384241806516
2023-07-17 20:00:00,4745,0.5110110640525818,0.999382495880127,7.025447362890146,0.7025447362890146,0.0,0.9454986194002128,0.0,0.0,0.0,0.944914770107399,0.0005838492928138539,0.0001226083514909093,0.000944914770107399,-0.0010675231215983084
2023-07-17 21:00:00,4746,0.03960460424423218,0.9996395111083984,6.265594130088515,0.6265594130088515,0.0,0.760127250231543,0.0,0.0,0.0,0.759853232801631,0.0002740174299120657,5.754366028153379e-05,0.000759853232801631,-0.0008173968930831648
2023-07-17 22:00:00,4747,0.4624922275543213,0.9937853217124939,5.78646806107284,0.578646806107284,0.0,0.482122304030455,0.0,0.0,0.0,0.4791260690156745,0.0029962350147804684,0.00044044654717272883,0.0004791260690156745,-0.0009195726161884033
2023-07-17 23:00:00,4748,0.8233144283294678,0.9908618330955505,5.482420876999815,0.5482420876999815,0.0,0.3068512419366803,0.0,0.0,0.0,0.3040471840730253,0.0028040578636550073,0.00041219650595728603,0.00030404718407302527,-0.0007162436900303113
2023-07-18 00:00:00,4749,0.6583776473999023,0.9652650356292725,5.294360495006288,0.5294360495006287,0.0,0.1948277157588414,0.0,0.0,0.0,0.18806038199352781,0.006767333765313577,0.0009947980635010957,0.00018806038199352783,-0.0011828584454946236
2023-07-18 01:00:00,4750,0.16848021745681763,0.9738649129867554,5.146981103816399,0.5146981103816399,0.0,0.1513345323612582,0.0,0.0,0.0,0.14737939118988805,0.003955141171370163,0.000581405752191414,0.00014737939118988805,-0.0007287851433813021
2023-07-18 02:00:00,4751,0.10497269034385681,0.9977421164512634,4.996140058451247,0.4996140058451247,0.0,0.1511823976135829,0.0,0.0,0.0,0.15084104536515264,0.00034135224843026557,5.017878051924904e-05,0.00015084104536515264,-0.00020101982588440167
2023-07-18 03:00:00,4752,0.41884326934814453,0.6297964453697205,4.898038498427888,0.4898038498427888,0.0,0.1557670906919283,0.0,0.0,0.0,0.0981015600233593,0.057665530668568984,0.00847683300827964,9.810156002335931e-05,-0.008574934568303
2023-07-18 04:00:00,4753,0.8134835958480835,0.27814388275146484,4.844695909910516,0.4844695909910516,0.0,0.191780556126903,0.0,0.0,0.0,0.05334258851737203,0.13843796760953098,0.020350381238601053,5.3342588517372034e-05,-0.020403723827118424
2023-07-18 05:00:00,4754,0.13621604442596436,0.9254550933837891,4.581712718932986,0.45817127189329854,0.04008,0.3242463445991433,0.04008,0.0,0.0,0.26298319097753015,0.02118315362161316,0.003113923582377134,0.0002629831909775302,-0.0033769067733546644
2023-07-18 06:00:00,4755,0.14615997672080994,0.957108736038208,4.298796942364297,0.4298796942364297,0.34284,0.6384341847733742,0.34284,0.0,0.0,0.2829157765686887,0.01267840820468552,0.0026624657229839593,0.0002829157765686887,-0.002945381499552648
2023-07-18 07:00:00,4756,0.805194616317749,0.5068303346633911,4.290683990390025,0.42906839903900246,0.86934,0.8853472344124015,0.86934,0.0,0.0,0.008112951974272795,0.007894282438128689,0.0016577993120070245,8.112951974272794e-06,-0.0016659122639812974
2023-07-18 08:00:00,4757,0.8160395622253418,0.30872011184692383,5.25256941000763,0.525256941000763,1.82802,0.5872578912887354,0.5872578912887354,0.9618854196176055,0.22825114069273233,0.0,0.0,-0.009130045627709294,0.0009618854196176055,0.008168160208091689
2023-07-18 09:00:00,4758,0.48692578077316284,0.7824622392654419,6.302826671515653,0.6302826671515653,2.65464,0.3842037176435528,0.3842037176435528,1.0502572615080237,1.164902322874317,0.0,0.0,-0.04659609291497268,0.0010502572615080238,0.04554583565346466
2023-07-18 10:00:00,4759,0.054244428873062134,0.16329476237297058,6.433013251083293,0.6433013251083293,2.87574,0.3494251755094296,0.3494251755094296,0.13018657956763913,2.389276319682529,0.0,0.0,-0.09557105278730116,0.00013018657956763912,0.09544086620773352
2023-07-18 11:00:00,4760,0.041307926177978516,0.36341801285743713,6.529263617293487,0.6529263617293487,2.86794,0.4152345671111591,0.4152345671111591,0.09625036621019412,2.351389257930742,0.0,0.0,-0.09405557031722968,9.625036621019412e-05,0.09395931995101948
2023-07-18 12:00:00,4761,0.36362820863723755,0.799716591835022,7.154029038441718,0.7154029038441718,2.5476,0.739027958244401,0.739027958244401,0.6247654211482306,1.1509242300206193,0.0,0.0,-0.04603696920082477,0.0006247654211482307,0.04541220377967654
2023-07-18 13:00:00,4762,0.4704451262950897,0.4375081956386566,7.912104313397917,0.7912104313397916,2.21268,0.5164694771651436,0.5164694771651436,0.7580752749561991,0.8982365491967522,0.0,0.0,-0.03592946196787009,0.0007580752749561991,0.03517138669291389
2023-07-18 14:00:00,4763,0.8155781030654907,0.49056294560432434,10.0,1.0,3.19818,0.3854740692144405,0.3854740692144405,2.0878956866020832,0.6149209975202083,0.0,0.0,-0.024596839900808333,0.002087895686602083,0.02250894421420625
2023-07-18 15:00:00,4764,0.8897943496704102,0.2892305552959442,10.0,1.0,3.43524,0.4386232434390694,0.4386232434390694,0.0,2.9966167565609303,0.0,0.0,-0.11986467026243722,0.0,0.11986467026243722
2023-07-18 16:00:00,4765,0.8251359462738037,0.4552026093006134,10.0,1.0,2.43186,0.5899126946539367,0.5899126946539367,0.0,1.8419473053460633,0.0,0.0,-0.07367789221384254,0.0,0.07367789221384254
2023-07-18 17:00:00,4766,0.06688418984413147,0.1710386872291565,10.0,1.0,1.30614,0.9880160920363964,0.9880160920363964,0.0,0.3181239079636037,0.0,0.0,-0.012724956318544147,0.0,0.012724956318544147
2023-07-18 18:00:00,4767,0.1996728479862213,0.8801153302192688,9.15561233381145,0.9155612333811449,0.2883,1.2477057019529278,0.2883,0.0,0.0,0.8443876661885504,0.11501803576437741,0.024153787510519255,0.0008443876661885504,-0.024998175176707806
2023-07-18 19:00:00,4768,0.14199066162109375,0.9995032548904419,7.964728808014523,0.7964728808014523,0.0763799999999999,1.2678553853677663,0.0763799999999999,0.0,0.0,1.1908835257969261,0.0005918595708402918,0.00012429050987646127,0.0011908835257969262,-0.0013151740356733875
2023-07-18 20:00:00,4769,0.7031494379043579,0.9875073432922363,7.019522620882104,0.7019522620882104,0.0,0.9571637047084732,0.0,0.0,0.0,0.945206187132419,0.011957517576054233,0.002511078690971389,0.000945206187132419,-0.003456284878103808
2023-07-18 21:00:00,4770,0.17201921343803406,0.9794014692306519,6.230257358855142,0.6230257358855142,0.0,0.8058648948596668,0.0,0.0,0.0,0.7892652620269625,0.01659963283270438,0.00348592289486792,0.0007892652620269625,-0.004275188156894883
2023-07-18 22:00:00,4771,0.44107919931411743,0.1238957941532135,6.168177668842634,0.6168177668842634,0.0,0.5010637401923328,0.0,0.0,0.0,0.062079690012508515,0.4389840501798243,0.06453065537643417,6.207969001250852e-05,-0.06459273506644668
2023-07-18 23:00:00,4772,0.8020066618919373,0.6537362337112427,5.9671193302482335,0.5967119330248234,0.0,0.307552692089587,0.0,0.0,0.0,0.20105833859440012,0.1064943534951869,0.015654669963792476,0.00020105833859440013,-0.015855728302386875
2023-07-19 00:00:00,4773,0.10610002279281616,0.2885822355747223,5.905395181945752,0.5905395181945752,0.0,0.213887553333125,0.0,0.0,0.0,0.06172414830248086,0.15216340503064416,0.02236802053950469,6.172414830248086e-05,-0.02242974468780717
